environment,collective,lnc,world_size,config_ws,size_bytes,duration_us,throughput_gbps,busbw_gbps,jobid,source_log
trn2_3xl,reduce_scatter,2,2,2,512,513.19,0.001,0.0,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc2_ws2/reduce_scatter.log
trn2_3xl,reduce_scatter,2,2,2,1024,282.99,0.004,0.002,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc2_ws2/reduce_scatter.log
trn2_3xl,reduce_scatter,2,2,2,2048,386.903,0.005,0.003,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc2_ws2/reduce_scatter.log
trn2_3xl,reduce_scatter,2,2,2,4096,644.261,0.006,0.003,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc2_ws2/reduce_scatter.log
trn2_3xl,reduce_scatter,2,2,2,8192,416.902,0.02,0.01,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc2_ws2/reduce_scatter.log
trn2_3xl,reduce_scatter,2,2,2,16384,455.226,0.036,0.018,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc2_ws2/reduce_scatter.log
trn2_3xl,reduce_scatter,2,2,2,32768,488.25,0.067,0.034,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc2_ws2/reduce_scatter.log
trn2_3xl,reduce_scatter,2,2,2,65536,404.445,0.162,0.081,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc2_ws2/reduce_scatter.log
trn2_3xl,reduce_scatter,2,2,2,131072,502.781,0.261,0.13,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc2_ws2/reduce_scatter.log
trn2_3xl,reduce_scatter,2,2,2,262144,486.255,0.539,0.27,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc2_ws2/reduce_scatter.log
trn2_3xl,reduce_scatter,2,2,2,524288,617.256,0.849,0.425,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc2_ws2/reduce_scatter.log
trn2_3xl,reduce_scatter,2,2,2,1048576,554.912,1.89,0.945,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc2_ws2/reduce_scatter.log
trn2_3xl,reduce_scatter,2,2,2,2097152,687.606,3.05,1.525,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc2_ws2/reduce_scatter.log
trn2_3xl,reduce_scatter,2,2,2,4194304,286.71,14.629,7.315,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc2_ws2/reduce_scatter.log
trn2_3xl,reduce_scatter,2,2,2,8388608,732.849,11.447,5.723,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc2_ws2/reduce_scatter.log
trn2_3xl,reduce_scatter,2,2,2,16777216,764.396,21.948,10.974,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc2_ws2/reduce_scatter.log
trn2_3xl,reduce_scatter,2,2,2,33554432,904.715,37.088,18.544,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc2_ws2/reduce_scatter.log
trn2_3xl,reduce_scatter,2,2,2,67108864,1130.116,59.382,29.691,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc2_ws2/reduce_scatter.log
trn2_3xl,reduce_scatter,2,2,2,134217728,1988.716,67.49,33.745,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc2_ws2/reduce_scatter.log
trn2_3xl,reduce_scatter,2,2,2,268435456,3351.935,80.084,40.042,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc2_ws2/reduce_scatter.log
trn2_3xl,reduce_scatter,2,2,2,536870912,10652.702,50.398,25.199,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc2_ws2/reduce_scatter.log
trn2_3xl,reduce_scatter,2,2,2,1073741824,27906.809,38.476,19.238,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc2_ws2/reduce_scatter.log
trn2_3xl,all_gather,2,4,4,32,256.002,0.0,0.0,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc2_ws4/all_gather.log
trn2_3xl,all_gather,2,4,4,64,322.679,0.001,0.001,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc2_ws4/all_gather.log
trn2_3xl,all_gather,2,4,4,128,417.753,0.001,0.001,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc2_ws4/all_gather.log
trn2_3xl,all_gather,2,4,4,256,282.687,0.004,0.003,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc2_ws4/all_gather.log
trn2_3xl,all_gather,2,4,4,512,445.6,0.005,0.003,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc2_ws4/all_gather.log
trn2_3xl,all_gather,2,4,4,1024,317.352,0.013,0.01,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc2_ws4/all_gather.log
trn2_3xl,all_gather,2,4,4,2048,350.052,0.023,0.018,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc2_ws4/all_gather.log
trn2_3xl,all_gather,2,4,4,4096,340.015,0.048,0.036,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc2_ws4/all_gather.log
trn2_3xl,all_gather,2,4,4,8192,336.668,0.097,0.073,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc2_ws4/all_gather.log
trn2_3xl,all_gather,2,4,4,16384,356.193,0.184,0.138,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc2_ws4/all_gather.log
trn2_3xl,all_gather,2,4,4,32768,556.651,0.235,0.177,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc2_ws4/all_gather.log
trn2_3xl,all_gather,2,4,4,65536,534.783,0.49,0.368,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc2_ws4/all_gather.log
trn2_3xl,all_gather,2,4,4,131072,299.375,1.751,1.313,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc2_ws4/all_gather.log
trn2_3xl,all_gather,2,4,4,262144,324.425,3.232,2.424,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc2_ws4/all_gather.log
trn2_3xl,all_gather,2,4,4,524288,313.621,6.687,5.015,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc2_ws4/all_gather.log
trn2_3xl,all_gather,2,4,4,1048576,382.404,10.968,8.226,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc2_ws4/all_gather.log
trn2_3xl,all_gather,2,4,4,2097152,438.871,19.114,14.336,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc2_ws4/all_gather.log
trn2_3xl,all_gather,2,4,4,4194304,497.409,33.729,25.297,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc2_ws4/all_gather.log
trn2_3xl,all_gather,2,4,4,8388608,547.939,61.238,45.928,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc2_ws4/all_gather.log
trn2_3xl,all_gather,2,4,4,16777216,778.62,86.19,64.642,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc2_ws4/all_gather.log
trn2_3xl,all_gather,2,4,4,33554432,1407.012,95.392,71.544,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc2_ws4/all_gather.log
trn2_3xl,all_gather,2,4,4,67108864,2886.24,93.005,69.754,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc2_ws4/all_gather.log
trn2_3xl,all_gather,2,4,4,134217728,6061.703,88.568,66.426,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc2_ws4/all_gather.log
trn2_3xl,all_gather,2,4,4,268435456,12667.553,84.763,63.572,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc2_ws4/all_gather.log
trn2_3xl,all_gather,2,4,4,536870912,25396.837,84.557,63.418,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc2_ws4/all_gather.log
trn2_3xl,all_gather,2,4,4,1073741824,50402.336,85.214,63.91,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc2_ws4/all_gather.log
trn2_3xl,all_gather,2,4,4,2147483648,100296.031,85.646,64.234,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc2_ws4/all_gather.log
trn2_3xl,all_reduce,2,4,4,32,294.026,0.0,0.0,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc2_ws4/all_reduce.log
trn2_3xl,all_reduce,2,4,4,64,317.129,0.0,0.0,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc2_ws4/all_reduce.log
trn2_3xl,all_reduce,2,4,4,128,276.762,0.001,0.001,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc2_ws4/all_reduce.log
trn2_3xl,all_reduce,2,4,4,256,303.35,0.002,0.001,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc2_ws4/all_reduce.log
trn2_3xl,all_reduce,2,4,4,512,285.975,0.004,0.003,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc2_ws4/all_reduce.log
trn2_3xl,all_reduce,2,4,4,1024,280.513,0.007,0.005,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc2_ws4/all_reduce.log
trn2_3xl,all_reduce,2,4,4,2048,295.079,0.014,0.01,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc2_ws4/all_reduce.log
trn2_3xl,all_reduce,2,4,4,4096,410.804,0.02,0.015,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc2_ws4/all_reduce.log
trn2_3xl,all_reduce,2,4,4,8192,404.333,0.041,0.03,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc2_ws4/all_reduce.log
trn2_3xl,all_reduce,2,4,4,16384,283.328,0.116,0.087,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc2_ws4/all_reduce.log
trn2_3xl,all_reduce,2,4,4,32768,287.208,0.228,0.171,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc2_ws4/all_reduce.log
trn2_3xl,all_reduce,2,4,4,65536,369.142,0.355,0.266,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc2_ws4/all_reduce.log
trn2_3xl,all_reduce,2,4,4,131072,334.988,0.783,0.587,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc2_ws4/all_reduce.log
trn2_3xl,all_reduce,2,4,4,262144,293.611,1.786,1.339,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc2_ws4/all_reduce.log
trn2_3xl,all_reduce,2,4,4,524288,340.665,3.078,2.309,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc2_ws4/all_reduce.log
trn2_3xl,all_reduce,2,4,4,1048576,355.886,5.893,4.42,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc2_ws4/all_reduce.log
trn2_3xl,all_reduce,2,4,4,2097152,351.203,11.943,8.957,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc2_ws4/all_reduce.log
trn2_3xl,all_reduce,2,4,4,4194304,304.675,27.533,20.65,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc2_ws4/all_reduce.log
trn2_3xl,all_reduce,2,4,4,8388608,394.796,42.496,31.872,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc2_ws4/all_reduce.log
trn2_3xl,all_reduce,2,4,4,16777216,587.764,57.088,42.816,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc2_ws4/all_reduce.log
trn2_3xl,all_reduce,2,4,4,33554432,768.079,87.372,65.529,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc2_ws4/all_reduce.log
trn2_3xl,all_reduce,2,4,4,67108864,1194.017,112.409,84.306,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc2_ws4/all_reduce.log
trn2_3xl,all_reduce,2,4,4,134217728,2397.315,111.973,83.98,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc2_ws4/all_reduce.log
trn2_3xl,all_reduce,2,4,4,268435456,4018.314,133.606,100.205,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc2_ws4/all_reduce.log
trn2_3xl,all_reduce,2,4,4,536870912,7873.74,136.37,102.277,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc2_ws4/all_reduce.log
trn2_3xl,all_reduce,2,4,4,1073741824,20221.478,106.198,79.649,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc2_ws4/all_reduce.log
trn2_3xl,all_reduce,2,4,4,2147483648,40011.826,107.342,80.507,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc2_ws4/all_reduce.log
trn2_3xl,alltoall,2,4,4,32,764.453,0.0,0.0,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc2_ws4/all_to_all.log
trn2_3xl,alltoall,2,4,4,64,770.677,0.0,0.0,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc2_ws4/all_to_all.log
trn2_3xl,alltoall,2,4,4,128,737.115,0.0,0.0,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc2_ws4/all_to_all.log
trn2_3xl,alltoall,2,4,4,256,770.652,0.0,0.0,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc2_ws4/all_to_all.log
trn2_3xl,alltoall,2,4,4,512,755.612,0.001,0.001,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc2_ws4/all_to_all.log
trn2_3xl,alltoall,2,4,4,1024,729.458,0.001,0.001,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc2_ws4/all_to_all.log
trn2_3xl,alltoall,2,4,4,2048,819.03,0.003,0.002,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc2_ws4/all_to_all.log
trn2_3xl,alltoall,2,4,4,4096,780.81,0.005,0.004,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc2_ws4/all_to_all.log
trn2_3xl,alltoall,2,4,4,8192,771.122,0.011,0.008,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc2_ws4/all_to_all.log
trn2_3xl,alltoall,2,4,4,16384,740.569,0.022,0.017,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc2_ws4/all_to_all.log
trn2_3xl,alltoall,2,4,4,32768,775.811,0.042,0.032,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc2_ws4/all_to_all.log
trn2_3xl,alltoall,2,4,4,65536,774.478,0.085,0.063,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc2_ws4/all_to_all.log
trn2_3xl,alltoall,2,4,4,131072,772.39,0.17,0.127,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc2_ws4/all_to_all.log
trn2_3xl,alltoall,2,4,4,262144,746.015,0.351,0.264,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc2_ws4/all_to_all.log
trn2_3xl,alltoall,2,4,4,524288,767.762,0.683,0.512,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc2_ws4/all_to_all.log
trn2_3xl,alltoall,2,4,4,1048576,780.363,1.344,1.008,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc2_ws4/all_to_all.log
trn2_3xl,alltoall,2,4,4,2097152,1208.737,1.735,1.301,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc2_ws4/all_to_all.log
trn2_3xl,alltoall,2,4,4,4194304,800.815,5.238,3.928,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc2_ws4/all_to_all.log
trn2_3xl,alltoall,2,4,4,8388608,853.053,9.834,7.375,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc2_ws4/all_to_all.log
trn2_3xl,alltoall,2,4,4,16777216,922.016,18.196,13.647,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc2_ws4/all_to_all.log
trn2_3xl,alltoall,2,4,4,33554432,1166.245,28.771,21.579,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc2_ws4/all_to_all.log
trn2_3xl,alltoall,2,4,4,67108864,1731.665,38.754,29.065,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc2_ws4/all_to_all.log
trn2_3xl,alltoall,2,4,4,134217728,2896.286,46.341,34.756,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc2_ws4/all_to_all.log
trn2_3xl,alltoall,2,4,4,268435456,5280.332,50.837,38.128,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc2_ws4/all_to_all.log
trn2_3xl,alltoall,2,4,4,536870912,10240.137,52.428,39.321,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc2_ws4/all_to_all.log
trn2_3xl,alltoall,2,4,4,1073741824,21272.138,50.476,37.857,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc2_ws4/all_to_all.log
trn2_3xl,alltoall,2,4,4,2147483648,48899.53,43.916,32.937,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc2_ws4/all_to_all.log
trn2_3xl,broadcast,2,4,4,32,500.936,0.0,0.0,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc2_ws4/broadcast.log
trn2_3xl,broadcast,2,4,4,64,499.552,0.0,0.0,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc2_ws4/broadcast.log
trn2_3xl,broadcast,2,4,4,128,565.326,0.0,0.0,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc2_ws4/broadcast.log
trn2_3xl,broadcast,2,4,4,256,485.863,0.001,0.001,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc2_ws4/broadcast.log
trn2_3xl,broadcast,2,4,4,512,524.877,0.001,0.001,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc2_ws4/broadcast.log
trn2_3xl,broadcast,2,4,4,1024,528.896,0.002,0.002,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc2_ws4/broadcast.log
trn2_3xl,broadcast,2,4,4,2048,580.971,0.004,0.004,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc2_ws4/broadcast.log
trn2_3xl,broadcast,2,4,4,4096,521.841,0.008,0.008,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc2_ws4/broadcast.log
trn2_3xl,broadcast,2,4,4,8192,591.097,0.014,0.014,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc2_ws4/broadcast.log
trn2_3xl,broadcast,2,4,4,16384,586.334,0.028,0.028,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc2_ws4/broadcast.log
trn2_3xl,broadcast,2,4,4,32768,510.845,0.064,0.064,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc2_ws4/broadcast.log
trn2_3xl,broadcast,2,4,4,65536,510.006,0.129,0.129,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc2_ws4/broadcast.log
trn2_3xl,broadcast,2,4,4,131072,572.034,0.229,0.229,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc2_ws4/broadcast.log
trn2_3xl,broadcast,2,4,4,262144,510.92,0.513,0.513,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc2_ws4/broadcast.log
trn2_3xl,broadcast,2,4,4,524288,593.827,0.883,0.883,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc2_ws4/broadcast.log
trn2_3xl,broadcast,2,4,4,1048576,526.047,1.993,1.993,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc2_ws4/broadcast.log
trn2_3xl,broadcast,2,4,4,2097152,528.389,3.969,3.969,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc2_ws4/broadcast.log
trn2_3xl,broadcast,2,4,4,4194304,496.434,8.449,8.449,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc2_ws4/broadcast.log
trn2_3xl,broadcast,2,4,4,8388608,584.462,14.353,14.353,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc2_ws4/broadcast.log
trn2_3xl,broadcast,2,4,4,16777216,659.033,25.457,25.457,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc2_ws4/broadcast.log
trn2_3xl,broadcast,2,4,4,33554432,888.634,37.76,37.76,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc2_ws4/broadcast.log
trn2_3xl,broadcast,2,4,4,67108864,1524.253,44.027,44.027,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc2_ws4/broadcast.log
trn2_3xl,broadcast,2,4,4,134217728,2415.27,55.57,55.57,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc2_ws4/broadcast.log
trn2_3xl,broadcast,2,4,4,268435456,4648.594,57.746,57.746,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc2_ws4/broadcast.log
trn2_3xl,broadcast,2,4,4,536870912,9134.687,58.773,58.773,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc2_ws4/broadcast.log
trn2_3xl,broadcast,2,4,4,1073741824,22809.438,47.074,47.074,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc2_ws4/broadcast.log
trn2_3xl,broadcast,2,4,4,2147483648,45259.823,47.448,47.448,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc2_ws4/broadcast.log
trn2_3xl,reduce_scatter,2,4,4,64,346.356,0.0,0.0,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc2_ws4/reduce_scatter.log
trn2_3xl,reduce_scatter,2,4,4,128,349.156,0.0,0.0,,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_c/lnc2_ws4/reduce_scatter.log
